,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,country,currency,releaseDate,primaryGenreName,previewUrl,description,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,collectionArtistId,collectionArtistViewUrl,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,contentAdvisoryRating,shortDescription,longDescription,hasITunesExtras,copyright,collectionArtistName,amgArtistId
161,track,136975.0,1440833098.0,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-ballad-of-john-and-yoko/1440833098?i=1440834231&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1969-05-30T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/bc/68/6e/bc686e63-803e-f979-95dd-0578cd0dff16/mzaf_18023302401020962637.plus.aac.p.m4a,,song,1440834231.0,The Ballad of John and Yoko,The Ballad of John and Yoko,https://music.apple.com/us/album/the-ballad-of-john-and-yoko/1440833098?i=1440834231&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,23.0,179480.0,True,,,,,,,,,,,,,
162,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/help-glee-cast-version/696884325?i=696885232&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d6/00/f1/d600f13c-3834-aafa-9f06-a0a6f45523e4/mzaf_10786530010104579254.plus.aac.p.m4a,,song,696885232.0,Help (Glee Cast Version),Help (Glee Cast Version),https://music.apple.com/us/album/help-glee-cast-version/696884325?i=696885232&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,5.0,138133.0,True,,,,,,,,,,,,,
163,track,137050.0,1404499304.0,John Scofield,Who's Who,Who's Who,https://music.apple.com/us/artist/john-scofield/137050?uo=4,https://music.apple.com/us/album/the-beatles/1404499304?i=1404499319&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/08/00/a3/0800a3c1-e76a-dc8d-f6a2-3e2ec9360a23/886446917139.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/08/00/a3/0800a3c1-e76a-dc8d-f6a2-3e2ec9360a23/886446917139.jpg/100x100bb.jpg,5.99,notExplicit,6.0,USA,USD,1979-02-01T12:00:00Z,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/08/fe/c7/08fec79c-fadb-050f-86f3-7c36cca606fb/mzaf_17059752722673676727.plus.aac.p.m4a,,song,1404499319.0,The Beatles,The Beatles,https://music.apple.com/us/album/the-beatles/1404499304?i=1404499319&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/08/00/a3/0800a3c1-e76a-dc8d-f6a2-3e2ec9360a23/886446917139.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,3.0,298667.0,True,,,,,,,,,,,,,
164,track,136975.0,1440833098.0,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/lady-madonna/1440833098?i=1440834222&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1968-03-15T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/a4/87/0c/a4870c1f-01a4-7b84-6f6d-e5f63257b0de/mzaf_11546355007914301417.plus.aac.p.m4a,,song,1440834222.0,Lady Madonna,Lady Madonna,https://music.apple.com/us/album/lady-madonna/1440833098?i=1440834222&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,20.0,136827.0,True,,,,,,,,,,,,,
165,track,136975.0,1440833098.0,The Beatles,1,1,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/from-me-to-you/1440833098?i=1440833534&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1963-04-11T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/40/85/ae/4085aea1-158e-4dcb-253e-81ba02e0113f/mzaf_7217419022362429006.plus.aac.p.m4a,,song,1440833534.0,From Me to You,From Me to You,https://music.apple.com/us/album/from-me-to-you/1440833098?i=1440833534&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,116160.0,True,,,,,,,,,,,,,
166,track,136975.0,1713197371.0,The Beatles,Now And Then - Single,Now And Then - Single,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/now-and-then/1713197371?i=1713197541&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/96/e6/1b/96e61b5a-df50-7597-8866-183d22698b91/22UMGIM64020.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/96/e6/1b/96e61b5a-df50-7597-8866-183d22698b91/22UMGIM64020.rgb.jpg/100x100bb.jpg,1.99,notExplicit,2.0,USA,USD,2023-11-02T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/51/26/99/5126995d-a9ea-92d3-45ac-429442362db2/mzaf_9121666620162932149.plus.aac.p.m4a,,song,1713197541.0,Now And Then,Now And Then,https://music.apple.com/us/album/now-and-then/1713197371?i=1713197541&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/96/e6/1b/96e61b5a-df50-7597-8866-183d22698b91/22UMGIM64020.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,1.0,248333.0,True,,,,,,,,,,,,,
167,track,255233.0,,George Harrison,,,https://music.apple.com/us/artist/george-harrison/255233?uo=4,,https://is1-ssl.mzstatic.com/image/thumb/Video/f7/5a/b3/mzl.vldfhjsr.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Video/f7/5a/b3/mzl.vldfhjsr.jpg/100x100bb.jpg,14.99,notExplicit,,USA,USD,2011-03-22T07:00:00Z,Concert Films,https://video-ssl.itunes.apple.com/itunes-assets/Video127/v4/f8/c3/2e/f8c32e6d-df8d-3d33-bd98-47efca92b364/mzvf_4262484008020992219.640x362.h264lc.U.p.m4v,,feature-movie,429626086.0,Concert for George,Concert for George,https://itunes.apple.com/us/movie/concert-for-george/id429626086?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Video/f7/5a/b3/mzl.vldfhjsr.jpg/30x30bb.jpg,14.99,notExplicit,,,,8796703.0,,,,2.99,19.99,19.99,3.99,PG-13,,"On November 29, 2002, one year after the passing of George Harrison, Olivia Harrison and longtime friend Eric Clapton organised a performance tribute in his honour. His closest friends gathered at London’s Royal Albert Hall to celebrate his life in the only way they knew how – by playing his music. The momentous evening featured George's songs, and music he loved, performed by a lineup that included Clapton, Jools Holland, Jeff Lynne, Paul McCartney, Monty Python, Tom Petty, Billy Preston, Ravi and Anoushka Shankar, Ringo Starr, Dhani Harrison and many more.
 
Directed by David Leland (Wish You Were Here, HBO’s Band Of Brothers and the Traveling Wilburys video “Handle With Care”), the Grammy® Award-winning CONCERT FOR GEORGE captures stunning renditions of some of the most significant music of the 20th century, including “While My Guitar Gently Weeps” (featuring Clapton on guitar, McCartney on piano and Starr on drums), “Taxman” (performed by Tom Petty and the Heartbreakers) and “The Inner Light” (covered by Jeff Lynne and Anoushka Shankar). Lynne, Harrison’s longtime friend and collaborator, produced the audio elements of the concert, while Clapton oversaw the entire proceedings as Musical Director.",,,,
168,track,12224.0,1440793555.0,Paul McCartney,The Essential NOW That's What I Call Christmas,The Essential NOW That's What I Call Christmas,https://music.apple.com/us/artist/paul-mccartney/12224?uo=4,https://music.apple.com/us/album/wonderful-christmastime/1440793555?i=1440793856&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ea/0e/69/ea0e69d9-17cc-763e-4d21-e03b811e3f53/08UMGIM20016.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ea/0e/69/ea0e69d9-17cc-763e-4d21-e03b811e3f53/08UMGIM20016.rgb.jpg/100x100bb.jpg,9.99,notExplicit,25.0,USA,USD,1979-01-01T12:00:00Z,Holiday,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/39/f7/08/39f7087c-0c87-ac26-4b9c-389cba51b58c/mzaf_16876343070842607866.plus.aac.p.m4a,,song,1440793856.0,Wonderful Christmastime,Wonderful Christmastime,https://music.apple.com/us/album/wonderful-christmastime/1440793555?i=1440793856&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ea/0e/69/ea0e69d9-17cc-763e-4d21-e03b811e3f53/08UMGIM20016.rgb.jpg/30x30bb.jpg,-1.0,notExplicit,1.0,1.0,17.0,224627.0,False,36270.0,,,,,,,,,,,Various Artists,
169,track,4416594.0,1440793555.0,John & Yoko and the Plastic Ono Band,The Essential NOW That's What I Call Christmas,The Essential NOW That's What I Call Christmas,https://music.apple.com/us/artist/john-lennon/4416594?uo=4,https://music.apple.com/us/album/happy-xmas-war-is-over-with-the-harlem-community-choir/1440793555?i=1440793563&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ea/0e/69/ea0e69d9-17cc-763e-4d21-e03b811e3f53/08UMGIM20016.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ea/0e/69/ea0e69d9-17cc-763e-4d21-e03b811e3f53/08UMGIM20016.rgb.jpg/100x100bb.jpg,9.99,notExplicit,25.0,USA,USD,1969-01-01T12:00:00Z,Holiday,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/d1/5f/98/d15f982b-f894-bf05-c950-476935f4a488/mzaf_16642466534030791553.plus.aac.p.m4a,,song,1440793563.0,Happy Xmas (War Is Over) [with the Harlem Community Choir],Happy Xmas (War Is Over) [with the Harlem Community Choir],https://music.apple.com/us/album/happy-xmas-war-is-over-with-the-harlem-community-choir/1440793555?i=1440793563&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ea/0e/69/ea0e69d9-17cc-763e-4d21-e03b811e3f53/08UMGIM20016.rgb.jpg/30x30bb.jpg,-1.0,notExplicit,1.0,1.0,1.0,211947.0,False,36270.0,,,,,,,,,,,Various Artists,
170,audiobook,1069415389.0,1483869140.0,Peter Asher,The Beatles from A to Zed,The Beatles from A to Zed,https://books.apple.com/us/author/peter-asher/id1069415389?uo=4,https://books.apple.com/us/audiobook/the-beatles-from-a-to-zed/id1483869140?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/98/f4/f4/98f4f477-b35e-166f-1737-2ef2d5812dfa/9781250227843.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/98/f4/f4/98f4f477-b35e-166f-1737-2ef2d5812dfa/9781250227843.jpg/100x100bb.jpg,14.99,notExplicit,1.0,USA,USD,2019-10-29T07:00:00Z,Nonfiction,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/eb/81/19/eb8119db-bcf8-04ea-730b-00e42511799c/mzaf_6629503441187320555.std.aac.p.m4a,"<b>This program is read by the author.<br /><br />A legendary record producer and performer takes listeners on an alphabetical journey of insights into the music of the Beatles and individual reminiscences of John, Paul, George, and Ringo.</b><br /><br />Peter Asher met the Beatles in the spring of 1963, the start of a lifelong association with the band and its members. He had a front-row seat as they elevated pop music into an art form, and he was present at the creation of some of the most iconic music of our times.<br /><br />But Asher was also a talented musician in his own right, with a great ear for what was new and fresh. Once, when Paul McCartney wrote a song that John Lennon didn’t think was right for the Beatles, Asher asked if he could record it. “A World Without Love” became a global number-one hit for his duo, Peter and Gordon. A few years later Asher was asked by Paul McCartney to help start Apple Records and the first artist Asher discovered and signed up was a young American singer-songwriter named James Taylor. Before long he would be not only managing and producing Taylor but also (having left Apple and moved to Los Angeles) working with Linda Ronstadt, Neil Diamond, Robin Williams, Joni Mitchell and Cher, among others. <br /><br /><i>In The Beatles from A to Zed</i>, based upon twenty-six episodes of his current and highly popular radio show “From Me to You” on the Beatles Channel of SiriusXM, Peter Asher shares his memories and insights about the Fab Four, weaving his reflections into a whimsical alphabetical journey that focuses not only on songs whose titles start with each letter, but also on recurrent themes in the Beatles’ music, the instruments they played, the innovations they pioneered, the artists who influenced them, the key people in their lives, and the cultural events of the time.",,,,,,,,,,,,,,,,,,,,,,,,,,
171,track,255233.0,1440629897.0,George Harrison,"Guardians of the Galaxy, Vol. 2 (Original Motion Picture Soundtrack) [Awesome Mix, Vol. 2]","Guardians of the Galaxy, Vol. 2 (Original Motion Picture Soundtrack) [Awesome Mix, Vol. 2]",https://music.apple.com/us/artist/george-harrison/255233?uo=4,https://music.apple.com/us/album/my-sweet-lord/1440629897?i=1440630169&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/cb/59/f4/cb59f4e3-69b5-f95c-cc5d-22637b29e139/00050087368777.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/cb/59/f4/cb59f4e3-69b5-f95c-cc5d-22637b29e139/00050087368777.rgb.jpg/100x100bb.jpg,9.99,notExplicit,14.0,USA,USD,1970-11-27T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/8c/24/09/8c2409ac-283c-600c-73af-3de9b77d80ff/mzaf_2781021785013339083.plus.aac.p.m4a,,song,1440630169.0,My Sweet Lord,My Sweet Lord,https://music.apple.com/us/album/my-sweet-lord/1440629897?i=1440630169&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/cb/59/f4/cb59f4e3-69b5-f95c-cc5d-22637b29e139/00050087368777.rgb.jpg/30x30bb.jpg,-1.0,notExplicit,1.0,1.0,7.0,277947.0,False,36270.0,,,,,,,,,,,Various Artists,
172,track,535066.0,1685950271.0,Dolly Parton,Rockstar,Rockstar,https://music.apple.com/us/artist/dolly-parton/535066?uo=4,https://music.apple.com/us/album/let-it-be-feat-paul-mccartney-ringo-starr/1685950271?i=1685952641&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/7f/88/f27f8829-d28d-a828-379f-72b013050c94/23BMR0004168.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/7f/88/f27f8829-d28d-a828-379f-72b013050c94/23BMR0004168.rgb.jpg/100x100bb.jpg,17.99,notExplicit,30.0,USA,USD,2023-09-08T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/78/9e/c0/789ec03f-8aca-98d1-1e91-f0e3602a41b8/mzaf_11809922750394294514.plus.aac.p.m4a,,song,1685952641.0,Let It Be (feat. Paul McCartney & Ringo Starr),Let It Be (feat. Paul McCartney & Ringo Starr),https://music.apple.com/us/album/let-it-be-feat-paul-mccartney-ringo-starr/1685950271?i=1685952641&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/7f/88/f27f8829-d28d-a828-379f-72b013050c94/23BMR0004168.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,29.0,267860.0,True,,,,,,,,,,,,,
173,audiobook,473923468.0,1647671866.0,Kenneth Womack,Living the Beatles Legend,Living the Beatles Legend,https://books.apple.com/us/author/kenneth-womack/id473923468?uo=4,https://books.apple.com/us/audiobook/living-the-beatles-legend/id1647671866?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ca/c4/43/cac4430c-633e-9aa0-52fa-44cbcf5149ca/9780063248533.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ca/c4/43/cac4430c-633e-9aa0-52fa-44cbcf5149ca/9780063248533.jpg/100x100bb.jpg,19.99,notExplicit,1.0,USA,USD,2023-11-14T08:00:00Z,Biographies & Memoirs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/94/f9/3b/94f93bd1-12f7-1eb4-327e-070ba4876a74/mzaf_17741444228503576153.std.aac.p.m4a,"The first full-length biography of Mal Evans, the Beatles’ beloved friend, confidant, and roadie.&#xa0;<br /><br />Malcolm Evans, the Beatles’ long-time roadie, personal assistant, and devoted friend, was an invaluable member of the band’s inner circle. A towering figure in horn-rimmed glasses, Evans loomed large in the Beatles’ story, contributing at times as a performer and sometime lyricist, while struggling mightily to protect his beloved “boys.”&#xa0;He was there for the whole of the group’s remarkable, unparalleled story: from the Shea Stadium triumph through the creation of the timeless cover art for Sgt. Pepper’s Lonely Hearts Club Band and the famous Let It Be rooftop concert.<br /><br />Leaving a stable job as telecommunications engineer to serve as road manager for this fledgling band, Mal was the odd man out from the start—older, married with children, and without any music business experience.&#xa0;And yet he threw himself headlong into their world, traveling across the globe and making himself indispensable.<br /><br />In the years after the Beatles’ disbandment, Big Mal continued in their employ as each embarked upon solo careers. By 1974, he was determined to make his name as a songwriter and record producer, setting off for a new life in Los Angeles, where he penned his memoirs. But in January 1976, on the verge of sharing his book with the world, Evans’s story came to a tragic end during a domestic standoff with the LAPD.<br /><br />For Beatles devotes, Mal’s life and untimely death have always been shrouded in mystery. For decades, his diaries, manuscripts, and vast collection of memorabilia was missing, seemingly lost forever…until now. Working with full access to Mal’s unpublished archives and having conducted hundreds of new interviews, Beatles’ scholar and author Kenneth Womack affords readers with a full telling of Mal’s unknown story at the heart of the Beatles’ legend. Living the Beatles’ Legend: The Untold Story of Mal Evans is the missing puzzle piece in the Fab Four’s incredible story.&#xa0;",,,,,,,,,,,,,,,,,,,,,,,,,,
174,track,136975.0,1474815798.0,The Beatles,Abbey Road (2019 Mix),Abbey Road (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/come-together-2019-mix/1474815798?i=1474815799&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/100x100bb.jpg,12.99,notExplicit,17.0,USA,USD,2019-09-20T07:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e1/9a/1e/e19a1ef0-94b3-7aae-e7e8-f24f5bc33f72/mzaf_3071541922542051963.plus.aac.p.m4a,,song,1474815799.0,Come Together,Come Together (2019 Mix),https://music.apple.com/us/album/come-together-2019-mix/1474815798?i=1474815799&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,1.0,260200.0,True,,,,,,,,,,,,,
175,track,136975.0,1441165005.0,The Beatles,Beatles For Sale,Beatles For Sale,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/ill-follow-the-sun/1441165005?i=1441165095&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1964-12-04T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/07/c1/4c/07c14c26-dca8-38d1-f532-1f7f0b1381ab/mzaf_10999901110763872757.plus.aac.p.m4a,,song,1441165095.0,I'll Follow the Sun,I'll Follow the Sun,https://music.apple.com/us/album/ill-follow-the-sun/1441165005?i=1441165095&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,5.0,108853.0,True,,,,,,,,,,,,,
176,track,136975.0,1441164362.0,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/till-there-was-you/1441164362?i=1441164632&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/80/6c/54/806c544c-d072-88b8-946c-b2e77cccca9c/mzaf_11604364703230360032.plus.aac.p.m4a,,song,1441164632.0,Till There Was You,Till There Was You,https://music.apple.com/us/album/till-there-was-you/1441164362?i=1441164632&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,6.0,133507.0,True,,,,,,,,,,,,,
177,track,136975.0,401151866.0,The Beatles,Let It Be,Let It Be,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/across-the-universe/401151866?i=401151893&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/23/f0/1a/mzi.ojxbpuxu.tif/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/23/f0/1a/mzi.ojxbpuxu.tif/100x100bb.jpg,,notExplicit,12.0,USA,USD,1969-12-12T08:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/Music6/v4/29/e8/fe/29e8fef6-d0d8-1c08-1f13-47bd02f66ae9/mzaf_1592984068110512585.plus.aac.p.m4a,,song,401151893.0,Across the Universe,Across the Universe,https://music.apple.com/us/album/across-the-universe/401151866?i=401151893&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/23/f0/1a/mzi.ojxbpuxu.tif/30x30bb.jpg,1.29,notExplicit,1.0,1.0,3.0,228133.0,False,,,,,,,,,,,,,
178,track,329275.0,194385831.0,Joe Diffie,Greatest Hits,Greatest Hits,https://music.apple.com/us/artist/joe-diffie/329275?uo=4,https://music.apple.com/us/album/bigger-than-the-beatles/194385831?i=194386881&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/c9/65/b8/mzi.sjxgrulc.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/c9/65/b8/mzi.sjxgrulc.jpg/100x100bb.jpg,9.99,notExplicit,12.0,USA,USD,1993-01-01T12:00:00Z,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c2/e5/60/c2e560e2-aff1-b988-5a16-7d5f5e84d6e7/mzaf_3559450733414479220.plus.aac.p.m4a,,song,194386881.0,Bigger Than the Beatles,Bigger Than the Beatles,https://music.apple.com/us/album/bigger-than-the-beatles/194385831?i=194386881&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/c9/65/b8/mzi.sjxgrulc.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,11.0,235440.0,True,,,,,,,,,,,,,
179,track,12224.0,1399826275.0,Paul McCartney,Egypt Station,Egypt Station,https://music.apple.com/us/artist/paul-mccartney/12224?uo=4,https://music.apple.com/us/album/come-on-to-me/1399826275?i=1399826278&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/93/89/d6/9389d633-f89c-4ae1-a79d-1257d020022f/18UMGIM36938.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/93/89/d6/9389d633-f89c-4ae1-a79d-1257d020022f/18UMGIM36938.rgb.jpg/100x100bb.jpg,9.99,notExplicit,16.0,USA,USD,2018-06-22T07:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ac/a7/47/aca7472e-00b4-fe47-8e38-22d2095ffbf7/mzaf_6631201594135825021.plus.aac.p.m4a,,song,1399826278.0,Come On to Me,Come On to Me,https://music.apple.com/us/album/come-on-to-me/1399826275?i=1399826278&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/93/89/d6/9389d633-f89c-4ae1-a79d-1257d020022f/18UMGIM36938.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,3.0,250548.0,True,,,,,,,,,,,,,
